,reaction_name,reaction_count,reaction_users_count,message,user_id,channel
428,raised_hands,10,"U03UL5LSTG9,U03V785NLSU,U03UUR571A5,U03V61VGQG0,U03UVHCV6KB,U03UAKATQ22,U03U1HAG9TR,U03U1FNPEUX,U03UD68RQH3,U03U1J51VFZ",Good morning everyone :blush: welcome to week 8 of 12.  Wishing you all a productive week ahead ,U03TEPYRM2P,Allchannells
429,clap,1,U03UUMR26Q1,Good morning everyone :blush: welcome to week 8 of 12.  Wishing you all a productive week ahead ,U03TEPYRM2P,Allchannells
430,raised_hands::skin-tone-3,1,U03U9EJR362,Good morning everyone :blush: welcome to week 8 of 12.  Wishing you all a productive week ahead ,U03TEPYRM2P,Allchannells
431,flushed,6,"U03U1FNPEUX,U03UJKJGRAQ,U03U1HAG9TR,U03UFV7HFNF,U03UJN29Y4C,U03UH397319","hi, i just want to confirm that the submission dates on this week's challenge document are correct?
• interim submission - *tuesday* 11th oct at 8pm utc (vs wednesday)
• final submission - *thursday* 13th oct at 8pm utc (vs saturday)",U03UD5B7C3X,Allchannells
432,eyes,2,"U03UG1Z21JP,U03UJKJGRAQ","hi, i just want to confirm that the submission dates on this week's challenge document are correct?
• interim submission - *tuesday* 11th oct at 8pm utc (vs wednesday)
• final submission - *thursday* 13th oct at 8pm utc (vs saturday)",U03UD5B7C3X,Allchannells
433,smile,4,"U03UUR571A5,U03U9EJR362,U03UD68RQH3,U03V6HMRPGQ","<@U03UUN8M4RX> In answering my question you said ""if you transported yourself to the past..""
if I did transport myself to the past, I would told everyone how I invented time-travel and all the markets would have crashed. :smile:",U03UJKJGRAQ,Allchannells
434,joy,1,U03UD68RQH3,that's true <@U03UD68RQH3> I will keep  that in mind when I time-travel next time :laughing:,U03UJKJGRAQ,Allchannells
435,1,2,"U03UJKJGRAQ,U03U1HAG9TR",,U03UVHCV6KB,Allchannells
436,white_check_mark,1,U03UD68RQH3,If so the difference lies in what your asked as credintials. the first one requires you to provide your ssh public key. And the latter uses your (github) username and PW,U03U1FNPEUX,Allchannells
437,white_check_mark,1,U03V8LHPDME,```pip install matplotlib==3.2.2```,U03UUR571A5,Allchannells
438,white_check_mark,1,U03U1FNPEUX,<@U03U1FNPEUX> Thank you,U03UJN29Y4C,Allchannells
439,white_check_mark,1,U03V6HMRPGQ,I think it is associated with the success of the trading!,U03V5Q9N516,Allchannells
440,white_check_mark,3,"U03UD68RQH3,U03UVHCV6KB,U03V6HMRPGQ",it is something that has monetary value and which can be traded on the market.,U03UG4Q7V42,Allchannells
441,white_check_mark,2,"U03V6HMRPGQ,U03UG4Q7V42","don't confuse it with it's literal meaning, <@U03UG4Q7V42> defined it well... it could be gold, Real states, stocks etc..",U03UD68RQH3,Allchannells
442,white_check_mark,1,U03UD68RQH3,so it is a financial term referring to a commodity ?,U03V6HMRPGQ,Allchannells
443,white_check_mark,2,"U03V6HMRPGQ,U03UG4Q7V42","You can find more about it here.
<https://www.investopedia.com/terms/s/security.asp>",U03UVHCV6KB,Allchannells
444,raised_hands,1,U03V6HMRPGQ,<@U03V6HMRPGQ> yeah,U03UD68RQH3,Allchannells
445,white_check_mark,1,U03UVHCV6KB,Thank you all for the answers,U03V6HMRPGQ,Allchannells
446,1,3,"U03UG1Z21JP,U03U1HAG9TR,U03U1FNPEUX","Hey <!channel> your RDS postgres databases are ready and you can access them from your EC2 instances

You can connect using
`psql --host <http://melachallengedatabase.crlafpfc5g5y.us-east-1.rds.amazonaws.com|melachallengedatabase.crlafpfc5g5y.us-east-1.rds.amazonaws.com> --port 5432 --username groupNameuser --password --dbname groupNamedb`

substitute groupName with all lowercase versions of your group name

example connection:
`psql --host <http://melachallengedatabase.crlafpfc5g5y.us-east-1.rds.amazonaws.com|melachallengedatabase.crlafpfc5g5y.us-east-1.rds.amazonaws.com> --port 5432 --username changuser --password --dbname changdb`

Password for all groups is _groupNamepass_ example - _changpass_

Exceptions to this are group 4. group 4 will use yvonne (first name) as the group name instead of Choquet-Bruhat

Use this thread if you're facing problems connecting",U03V8LHPDME,Allchannells
447,1,5,"U03UG1Z21JP,U03UD5B7C3X,U03UD68RQH3,U03UHB8CXDY,U03V785NLSU",,U03UUN8M4RX,Allchannells
448,+1::skin-tone-3,1,U03U9EJR362,,U03UUN8M4RX,Allchannells
449,1,6,"U03UG1Z21JP,U03UD5B7C3X,U03UD68RQH3,U03UHB8CXDY,U03V785NLSU,U03UG0SFHGT",,U03UUN8M4RX,Allchannells
450,+1::skin-tone-3,1,U03U9EJR362,,U03UUN8M4RX,Allchannells
451,white_check_mark,2,"U03UUN8M4RX,U03UH397319",,U03UVHCV6KB,Allchannells
452,raised_hands,2,"U03UJKJGRAQ,U03UG0YHAUT",,U03UUN8M4RX,Allchannells
453,smile,1,U03UVHCV6KB,didn’t see this when I posted the same thing below :wink:,U03UUN8M4RX,Allchannells
454,white_check_mark,1,U03UVHCV6KB,:pray: <@U03UVHCV6KB>,U03UG0YHAUT,Allchannells
455,white_check_mark,4,"U03UVHCV6KB,U03UG0YHAUT,U03UHB8CXDY,U03U1HAG9TR",1pm UTC tomorrow please ,U03TEPYRM2P,Allchannells
456,raised_hands,3,"U03UD68RQH3,U03UHB8CXDY,U03UG1Z21JP","hi <@U03TEPYRM2P>, i know today's tutorial session just ended but could we have it uploaded really soon?",U03UD5B7C3X,Allchannells
457,white_check_mark,1,U03UVHCV6KB,<https://github.com/confluentinc/cp-docker-images>,U03UKL27B0R,Allchannells
458,white_check_mark,1,U03UVHCV6KB,This is the official docker image of conlfuent. You can find the distributed &amp; standalone mode for running the entire kafka setup,U03UKL27B0R,Allchannells
459,raised_hands,1,U03UVHCV6KB,"Always there <@U03UVHCV6KB> :pray:,thank you",U03V6HMRPGQ,Allchannells
460,white_check_mark,17,"U03UG5VFN03,U03UJGP0C68,U03V785NLSU,U03UG0YHAUT,U03UG4Q7V42,U03U9EJR362,U03U1FNPEUX,U03UJH1EQQL,U03V6HMRPGQ,U03UD68RQH3,U03U1HAG9TR,U03UJN29Y4C,U03UH397319,U03UFV7HFNF,U03UL5LSTG9,U03UHB8CXDY,U03UG0SFHGT","Good morning winners, welcome to week 9 of week 12 of this intensive training. We commend your resilience and perseverance as you sail through the thick and thin of this training. You’ve been pushing since the day you applied for this training and you never cease to push to get your tasks done. We are proud of you! You’ve started seeing some rays of light inside the tunnel - in the coming weeks, you’ll eventually see the light at the end of the tunnel. Do have a great week ahead :blush:",U03TEPYRM2P,Allchannells
461,pray,7,"U03UUS0MZCZ,U03UG0YHAUT,U03U1FNPEUX,U03UVHCV6KB,U03V6HMRPGQ,U03UG1Z21JP,U03UH397319","Good morning winners, welcome to week 9 of week 12 of this intensive training. We commend your resilience and perseverance as you sail through the thick and thin of this training. You’ve been pushing since the day you applied for this training and you never cease to push to get your tasks done. We are proud of you! You’ve started seeing some rays of light inside the tunnel - in the coming weeks, you’ll eventually see the light at the end of the tunnel. Do have a great week ahead :blush:",U03TEPYRM2P,Allchannells
462,muscle,1,U03UD68RQH3,"Good morning winners, welcome to week 9 of week 12 of this intensive training. We commend your resilience and perseverance as you sail through the thick and thin of this training. You’ve been pushing since the day you applied for this training and you never cease to push to get your tasks done. We are proud of you! You’ve started seeing some rays of light inside the tunnel - in the coming weeks, you’ll eventually see the light at the end of the tunnel. Do have a great week ahead :blush:",U03TEPYRM2P,Allchannells
463,raised_hands,1,U03TT5KEYCF,"Good morning winners, welcome to week 9 of week 12 of this intensive training. We commend your resilience and perseverance as you sail through the thick and thin of this training. You’ve been pushing since the day you applied for this training and you never cease to push to get your tasks done. We are proud of you! You’ve started seeing some rays of light inside the tunnel - in the coming weeks, you’ll eventually see the light at the end of the tunnel. Do have a great week ahead :blush:",U03TEPYRM2P,Allchannells
464,eyes,1,U03UG5VFN03,How could I join the two tables? do they have a common attribute that can I use to merge them together?,U03UJGRN5E0,Allchannells
465,white_check_mark,1,U03U1FNPEUX,but for the driver_location data the unique one is order_id+driver_id since the order is broadcasted to multiple drivers.,U03UUR571A5,Allchannells
466,white_check_mark,1,U03UUR571A5,<@U03UUR571A5> Thanks,U03UJGRN5E0,Allchannells
467,white_check_mark,1,U03UVHCV6KB,Thank you Fish,U03UJN29Y4C,Allchannells
468,white_check_mark,1,U03UG1Z21JP,"this is what worked for me
```order_df.merge(trip_df, how='inner', left_on='order_id',right_on=""Trip ID"")```",U03UJGRN5E0,Allchannells
469,raised_hands,1,U03UVHCV6KB,"<@U03UG1Z21JP> If you want to split it to an additional column you can use
```df['Trip_Origin_lat'] = df['Trip Origin'].apply(lambda x: str(x).split(',')[0])
df['Trip_Origin_lng'] = df['Trip Origin'].apply(lambda x: str(x).split(',')[1])```",U03UUR571A5,Allchannells
470,white_check_mark,1,U03UVHCV6KB,<@U03UVHCV6KB> Thank you,U03UG1Z21JP,Allchannells
471,white_check_mark,1,U03UJGP0C68,"Yes, I think drivers location shows where the driver was located at broadcast time( or while rejecting or accepting the trip)",U03UUR571A5,Allchannells
472,raised_hands,1,U03UVHCV6KB,"```from geopy import distance

start_coordinates = df_trip['Trip Origin'].tolist()
end_coordinates = df_trip['Trip Destination'].tolist()

def calculate_distances(self, starting_coordinates, ending_coordinates):
        calculated_distances = []
        for i in range(len(starting_coordinates)):
            val = str(starting_coordinates[i]).split(',')
            starting_tuple = (val[0], val[1])
            val_end = str(ending_coordinates[i]).split(',')
            ending_tuple = (val_end[0], val_end[1])
            calculated_distances.append(distance.distance(starting_tuple, ending_tuple).km)
        return calculated_distances

df_trip['distance'] = calculate_distances(start_coordinates, end_coordinates)```",U03UUR571A5,Allchannells
473,eyes,5,"U03UVHCV6KB,U03UG0SFHGT,U03UUR571A5,U03U1HAG9TR,U03UJGRN5E0","Just an update on the data from Gokada CEO Olutosin

a)
nb.csv contains 535k orders created in the span of 6 months from July 2021 - December 2021
driver_locations_during_request.csv contains driver order requests and the location of the driver during the request for each order in the nb.csv (Trip ID). Since this is a very data intensive task we calculated it only for one month.
driver_locations_during_request.csv#order_id == nb.csv#trip_id


b)
We can easily stipulate for now based on the orders created_at to get a sense of when the drivers got the order for this analysis, if we need precise timestamps we will need to recalculate the datasets for the first month again.",U03UUN8M4RX,Allchannells
474,raised_hands,1,U03UD68RQH3,"Just an update on the data from Gokada CEO Olutosin

a)
nb.csv contains 535k orders created in the span of 6 months from July 2021 - December 2021
driver_locations_during_request.csv contains driver order requests and the location of the driver during the request for each order in the nb.csv (Trip ID). Since this is a very data intensive task we calculated it only for one month.
driver_locations_during_request.csv#order_id == nb.csv#trip_id


b)
We can easily stipulate for now based on the orders created_at to get a sense of when the drivers got the order for this analysis, if we need precise timestamps we will need to recalculate the datasets for the first month again.",U03UUN8M4RX,Allchannells
475,pray,2,"U03UG5VFN03,U03U1FNPEUX","Just an update on the data from Gokada CEO Olutosin

a)
nb.csv contains 535k orders created in the span of 6 months from July 2021 - December 2021
driver_locations_during_request.csv contains driver order requests and the location of the driver during the request for each order in the nb.csv (Trip ID). Since this is a very data intensive task we calculated it only for one month.
driver_locations_during_request.csv#order_id == nb.csv#trip_id


b)
We can easily stipulate for now based on the orders created_at to get a sense of when the drivers got the order for this analysis, if we need precise timestamps we will need to recalculate the datasets for the first month again.",U03UUN8M4RX,Allchannells
476,raised_hands,1,U03UJGP0C68,"sorry to hear that <@U03UJGP0C68>, hope it's get better",U03V6HMRPGQ,Allchannells
477,white_check_mark,1,U03UJGP0C68,<https://causalnex.readthedocs.io/en/latest/02_getting_started/01_prerequisites.html#using-conda>,U03UJH1EQQL,Allchannells
478,1,1,U03UJH1EQQL,<@U03UJH1EQQL> thank you very much it's working now,U03UJGP0C68,Allchannells
479,raised_hands,1,U03UG5VFN03,<@U03UL5LSTG9> <@U03TT5KEYCF> <@U03U4GULU3Y>,U03V785NLSU,Allchannells
480,white_check_mark,3,"U03UVHCV6KB,U03UH397319,U03UG0YHAUT",<@U03UVHCV6KB> based on Weekly schedule. I think so too,U03UUS0MZCZ,Allchannells
481,raised_hands,1,U03UG32J3PC,"No. The issue is solved (it was very simple) .. thank to <@U03UUS0MZCZ> 

Thank you",U03UJKJGRAQ,Allchannells
482,raised_hands,1,U03UJKJGRAQ,<https://www.how2shout.com/linux/install-miniconda-on-ubuntu-22-04-lts-jammy-linux/>,U03U1FNPEUX,Allchannells
483,raised_hands,1,U03UJKJGRAQ,or this.  <https://www.how2shout.com/linux/how-to-install-miniconda-on-ubuntu-20-04-lts-focal/>,U03UG1Z21JP,Allchannells
484,eyes,3,"U03UG32J3PC,U03U1HAG9TR,U03UG0YHAUT",<https://en.wikipedia.org/wiki/Murder_of_Kitty_Genovese|Murder of Kitty Genovese - Wikipedia>,U03UUN8M4RX,Allchannells
485,100,1,U03UG5VFN03,<https://en.wikipedia.org/wiki/Murder_of_Kitty_Genovese|Murder of Kitty Genovese - Wikipedia>,U03UUN8M4RX,Allchannells
486,white_check_mark,2,"U03UVHCV6KB,U03UH397319",<!channel> note that the next session in on in 2 minutes,U03T89ACUUW,Allchannells
487,1,1,U03UJKJGRAQ,<https://eth-brownie.readthedocs.io/en/stable/|Brownie>,U03V785NLSU,Allchannells
488,eyes,2,"U03U1HAG9TR,U03UJN29Y4C","If I lose my password and my secret recovery phrase, I lose my wallet and my funds forever?",U03V785NLSU,Allchannells
489,disappointed,1,U03UJKJGRAQ,hey did you miss my silly questions? I have been blocked out from the internet by the government,U03V6HMRPGQ,Allchannells
490,white_check_mark,1,U03V6HMRPGQ,"It was basically an intro kind of tutorial on creating and deploying smart contracts on the Ethereum test network named <https://goerli.net/|goerli test net>  using <https://remix.ethereum.org/|remix>, a browser-based IDE for developing and deploying smart contracts",U03UVHCV6KB,Allchannells
491,white_check_mark,1,U03UVHCV6KB,Thank you <@U03UVHCV6KB>,U03V6HMRPGQ,Allchannells
492,white_check_mark,2,"U03V6HMRPGQ,U03UVHCV6KB",Find all the details here <https://pad.riseup.net/p/10academysmartcontractws>,U03V785NLSU,Allchannells
493,1,1,U03U9DB7REG,worked thnx,U03UHB8CXDY,Allchannells
494,raised_hands::skin-tone-4,1,U03UG4Q7V42,at your service Sir,U03TEPYRM2P,Allchannells
495,raised_hands,2,"U03UG1Z21JP,U03UVHCV6KB",at your service Sir,U03TEPYRM2P,Allchannells
496,raised_hands::skin-tone-3,1,U03U9EJR362,at your service Sir,U03TEPYRM2P,Allchannells
497,rolling_on_the_floor_laughing,3,"U03TT5KEYCF,U03UJGP0C68,U03UVHCV6KB",at your service Sir,U03TEPYRM2P,Allchannells
498,clap,2,"U03V6HMRPGQ,U03UJKJGRAQ","Hey <!here>, please kindly fill out this questionnaire. It is a basic questionnaire to collect opinions and some thoughts about the standup sessions. As you might remember there were some volunteers that took the task of making a proposal on how to improve the overall interaction and engagement in the stand-up sessions. And your thoughts and opinions will be foundational in the formulation of this proposal. Thank you all in advance.

<https://forms.gle/poVsPQ3FJ9hjY62g6>",U03UVHCV6KB,Allchannells
499,100,1,U03UG5VFN03,"Hey <!here>, please kindly fill out this questionnaire. It is a basic questionnaire to collect opinions and some thoughts about the standup sessions. As you might remember there were some volunteers that took the task of making a proposal on how to improve the overall interaction and engagement in the stand-up sessions. And your thoughts and opinions will be foundational in the formulation of this proposal. Thank you all in advance.

<https://forms.gle/poVsPQ3FJ9hjY62g6>",U03UVHCV6KB,Allchannells
500,raised_hands::skin-tone-3,1,U03U9EJR362,Flutter &amp; React-Native templates are uploaded to the Week10 folder on GDrive.,U03UKL27B0R,Allchannells
501,raised_hands,5,"U03UJKJGRAQ,U03UD68RQH3,U03UG0SFHGT,U03U1HAG9TR,U03UFV7HFNF",Flutter &amp; React-Native templates are uploaded to the Week10 folder on GDrive.,U03UKL27B0R,Allchannells
502,white_check_mark,3,"U03UUR571A5,U03UJGRN5E0,U03U1HAG9TR","If you encounter a bug related to null-safety when you run the flutter template app, use this flag with your fun command: :point_down:
```flutter run --no-sound-null-safety```",U03UD68RQH3,Allchannells
503,white_check_mark,1,U03UJGRN5E0,for the password type anything but the length has to be &gt; 8 and you should also select the employee from the drop down to see the next page,U03UD68RQH3,Allchannells
504,white_check_mark,1,U03V1AM5TFA,Can you let me in? Am waiting!,U03UJH1EQQL,Allchannells
505,white_check_mark,1,U03UJGP0C68,"Yea it is enough, but you can still use genaache, it is much easier and it is local.
and for the deploying part, after you deploy your contract you will get .json file(for truffle it is located in the build/contracts/) and you use that on the front end side to connect and create requests",U03UUR571A5,Allchannells
506,white_check_mark,1,U03UUR571A5,Thanks <@U03UUR571A5> ,U03U1FNPEUX,Allchannells
507,1,1,U03UJKJGRAQ,yes <@U03UJKJGRAQ>,U03TEPYRM2P,Allchannells
508,raised_hands,1,U03UG1Z21JP,Join back,U03U9DB7REG,Allchannells
509,pray,1,U03UG5VFN03,Join back,U03U9DB7REG,Allchannells
510,raised_hands,1,U03UJGP0C68,OK mine was on 7545............. sorry man I am not really sure what's causing the problem.,U03UUR571A5,Allchannells
511,raised_hands,1,U03UUR571A5,yeah yeah I managed to deploy it on remix...I just wanted to try it locally and this happened,U03UJGP0C68,Allchannells
512,1,1,U03UKL27B0R,this is the config for now...,U03UJGP0C68,Allchannells
513,raised_hands,1,U03UJGP0C68,<https://docs.infura.io/infura/tutorials/ethereum/create-a-dapp-using-truffle-and-react>,U03UUR571A5,Allchannells
514,white_check_mark,1,U03UUR571A5,great let me look at that ....thanks bruh,U03UJGP0C68,Allchannells
515,white_check_mark,1,U03UUR571A5,"Is there anyone here that has faced this error when trying to deploy using solidity? It compiles successfully but when I try to deploy this error comes.

```creation of Refund errored: Cannot destructure property 'result' of 'undefined' as it is undefined.```
### SOLVED ###
By clearing the browser cache and reloading remix.
Thanks, <@U03UUR571A5>",U03UVHCV6KB,Allchannells
516,white_check_mark,1,U03UD68RQH3,It always takes a while longer for the first installation. so just be patient and have stable internet,U03UUR571A5,Allchannells
517,white_check_mark,1,U03UJGRN5E0,"If the app is running on your phone you can't connect to localhost.
First your phone and pc should be in the same network,
Second change the service running in localhost to run on all network interfaces 
Third use &lt;ipaddress of your pc:port&gt; to connect",U03UUR571A5,Allchannells
518,white_check_mark,1,U03UUR571A5,"it is working, thanks",U03UJGRN5E0,Allchannells
519,joy,1,U03V6HMRPGQ,"Noone:
DJ Khalid: Another one",U03UVHCV6KB,Allchannells
520,white_check_mark,1,U03U1FNPEUX,"especially if you feel like you haven't presented many weeks ago, take this chance - there is always feedback from tutors/Yabebal to help you develop!",U03T89ACUUW,Allchannells
521,raised_hands,6,"U03UG32J3PC,U03U1FNPEUX,U03UFV7HFNF,U03UVHCV6KB,U03UG0SFHGT,U03U1HAG9TR","Good morning Champs, Welcome to week 11 of 10Academy intensive training. Congratulations for making it this far. The light in the tunnel is getting brighter.  In a week, we will eventually see the light at the end of the tunnel. We keep pushing and grinding until we all win. Have a great week ahead guys.",U03TEPYRM2P,Allchannells
522,raised_hands::skin-tone-3,1,U03U9EJR362,"Good morning Champs, Welcome to week 11 of 10Academy intensive training. Congratulations for making it this far. The light in the tunnel is getting brighter.  In a week, we will eventually see the light at the end of the tunnel. We keep pushing and grinding until we all win. Have a great week ahead guys.",U03TEPYRM2P,Allchannells
523,raised_hands,2,"U03UVHCV6KB,U03UFV7HFNF","For this week challenge we will be providing instance access with GPU. The s3 bucket can only be accessed from the provided instances.

You can use python libraries like boto3 to download the files from S3.

Bucket name: 10ac-batch-6
Path: data/w11/Challenge_Data.zip",U03UKL27B0R,Allchannells
524,raised_hands::skin-tone-3,1,U03U9EJR362,"For this week challenge we will be providing instance access with GPU. The s3 bucket can only be accessed from the provided instances.

You can use python libraries like boto3 to download the files from S3.

Bucket name: 10ac-batch-6
Path: data/w11/Challenge_Data.zip",U03UKL27B0R,Allchannells
525,white_check_mark,1,U03V6HMRPGQ,"<!here> <@U03V6HMRPGQ> I am asking if you haven't sent your picture in your office, Kindly do upload it here on this link <http://bit.ly/B6Trainees-Photos>",U03V1AM5TFA,Allchannells
526,joy,1,U03V6HMRPGQ,send me 100 Dinars instead,U03U93GNNVB,Allchannells
527,heart,2,"U03UG1Z21JP,U03UG0YHAUT",Batch 2 OG,U03U93GNNVB,Allchannells
528,muscle,2,"U03V785NLSU,U03UUS0MZCZ",Batch 2 OG,U03U93GNNVB,Allchannells
529,white_check_mark,1,U03V6HMRPGQ,We can get you 8 talks a day if you want.,U03U93GNNVB,Allchannells
530,eyes,2,"U03UVHCV6KB,U03U1HAG9TR",Power point shared by Abebaw,U03UDBUL7CL,Allchannells
531,1,2,"U03V6HMRPGQ,U03UFV7HFNF",I'm available!,U03U93GNNVB,Allchannells
532,heart,3,"U03V6HMRPGQ,U03UFV7HFNF,U03UJN29Y4C",I  remember her 150 interviews thing she was a greate motivation....,U03UG0YHAUT,Allchannells
533,white_check_mark,1,U03U1FNPEUX,"Hello everyone, <!channel>.

This week challenge will be in groups. If you went through the document earlier today you might have missed the group section as they were created today for ease in sharing AWS resources. Kindly confirm your group members, ensure that you're in touch before the end of today (creating private channels), start organizing meetings and let's do this.

NB. When you create your private channel ensure you've added at least one member of the tutoring team (Yabebal, Yididya, Azaria, Nardos and I)",U03UP7V9Q57,Allchannells
534,1,2,"U03UG1Z21JP,U03UG0YHAUT","Task Variants

Semantic Segmentation
Semantic Segmentation is the task of segmenting parts of an image that belong to the same class. Semantic Segmentation models make predictions for each pixel and return the probabilities of the classes for each pixel. These models are evaluated on Mean Intersection Over Union (Mean IoU).

Instance Segmentation
Instance Segmentation is the variant of Image Segmentation where every distinct object is segmented, instead of one segment per class.

Panoptic Segmentation
Panoptic Segmentation is the Image Segmentation task that segments the image both by instance and by class, assigning each pixel a different instance of the class.",U03UVHCV6KB,Allchannells
535,+1::skin-tone-3,1,U03U9EJR362,"Task Variants

Semantic Segmentation
Semantic Segmentation is the task of segmenting parts of an image that belong to the same class. Semantic Segmentation models make predictions for each pixel and return the probabilities of the classes for each pixel. These models are evaluated on Mean Intersection Over Union (Mean IoU).

Instance Segmentation
Instance Segmentation is the variant of Image Segmentation where every distinct object is segmented, instead of one segment per class.

Panoptic Segmentation
Panoptic Segmentation is the Image Segmentation task that segments the image both by instance and by class, assigning each pixel a different instance of the class.",U03UVHCV6KB,Allchannells
536,pray,8,"U03UFV7HFNF,U03UG1Z21JP,U03UJKJGRAQ,U03UUR571A5,U03V785NLSU,U03UD68RQH3,U03U1FNPEUX,U03UUS0MZCZ","• Selenium 
• ffmpeg for video recording 
• Extclour for color extraction 
• rgb to hex
• pytesseract text extraction 
• openCv for image locating 
• Yolo7 for object detecting
• Tensorflow or Pythorch for the modeling part 
those are the Lib used in today's tutorial",U03V6HMRPGQ,Allchannells
537,pray::skin-tone-4,1,U03UG4Q7V42,"• Selenium 
• ffmpeg for video recording 
• Extclour for color extraction 
• rgb to hex
• pytesseract text extraction 
• openCv for image locating 
• Yolo7 for object detecting
• Tensorflow or Pythorch for the modeling part 
those are the Lib used in today's tutorial",U03V6HMRPGQ,Allchannells
538,pray::skin-tone-3,1,U03U9EJR362,"• Selenium 
• ffmpeg for video recording 
• Extclour for color extraction 
• rgb to hex
• pytesseract text extraction 
• openCv for image locating 
• Yolo7 for object detecting
• Tensorflow or Pythorch for the modeling part 
those are the Lib used in today's tutorial",U03V6HMRPGQ,Allchannells
539,pray,1,U03V6HMRPGQ,Thank you <@U03V6HMRPGQ>,U03U1HAG9TR,Allchannells
540,pray,1,U03V6HMRPGQ,Thank you <@U03V6HMRPGQ>,U03UJKJGRAQ,Allchannells
541,pray,1,U03V6HMRPGQ,:pray:  <@U03V6HMRPGQ>,U03UUR571A5,Allchannells
542,white_check_mark,1,U03V6HMRPGQ,add YOLO too.,U03V785NLSU,Allchannells
543,white_check_mark,1,U03V6HMRPGQ,Yolo7,U03UUR571A5,Allchannells
544,white_check_mark,1,U03V6HMRPGQ,and Tenser flow or Pytorch for  modeling part,U03UG1Z21JP,Allchannells
545,white_check_mark,2,"U03UG32J3PC,U03V6HMRPGQ","<@U03U1HAG9TR> I have used both. But, I felt Tensorflow is the easiest to use since it abstract many implementations.

I also realized that Tensorflow is use in industry  while PyTorch is mostly used by researchers.  I might be wrong though :woman-shrugging:",U03UG1Z21JP,Allchannells
546,white_check_mark,1,U03V6HMRPGQ,"if ur on vscode do
```code .ssh/config```",U03U1GHT39V,Allchannells
547,heart,1,U03UJKJGRAQ,login in again,U03UHB8CXDY,Allchannells
548,raised_hands,3,"U03V5Q9N516,U03U1HAG9TR,U03UG1Z21JP",<!here> Take a look at the resource provided by #Milky,U03U9DB7REG,Allchannells
549,raised_hands::skin-tone-3,1,U03U9EJR362,<!here> Take a look at the resource provided by #Milky,U03U9DB7REG,Allchannells
550,raised_hands,1,U03UJKJGRAQ,"So, during our group meeting, there is a question raised. in terms of creatives that we will use for feature extraction. we saw that the provided images of the creative are different from each other, while some have more than one creative version. and during today's morning session Milky said that the creatives will be provided as links so we should do Web scraping to extract creatives in either video or images.
At this stage, we, in group 3, are concerned about which source we are going to use for our feature-extracting tasks :
• The provided data 
• scrape it using  Selenium and build our own data 
team : <@U03UG32J3PC>, <@U03UJKJGRAQ>, <@U03U1GHT39V>, <@U03V5Q9N516>, <@U03UUP56MDF>
please can anyone from the tutors of fellow explain more ?
<@U03UKL27B0R>, <@U03U9DB7REG>, <@U03UP7V9Q57>",U03V6HMRPGQ,Allchannells
551,white_check_mark,1,U03V8LHPDME,I think it would be better to start with the data which is provided on  s3,U03UVHCV6KB,Allchannells
552,white_check_mark,1,U03V8LHPDME,"I just closed it and tried again, after a while, and it worked <@U03UD68RQH3>",U03UJKJGRAQ,Allchannells
553,white_check_mark,1,U03U1HAG9TR,"You can use the assets provided for the creative. This week's challenge focuses on computer vision so put more emphasis on that part of the project -- feature extraction, and automated pipeline building.

You can add simple functions that will handle this extended functionality.",U03V8LHPDME,Allchannells
554,white_check_mark,3,"U03UG32J3PC,U03UHB8CXDY,U03U1HAG9TR",The assets are used to build the whole creative tho so depending on what type of feature you are going to extract you can download the specific creatives from the _performance_data.csv_ files and represent the creative as Milky did in today's tutorial to represent the creative. It depends on what type of feature you are trying to extract from the creative and the approach you use as he mentioned.,U03V8LHPDME,Allchannells
555,pray,1,U03UD68RQH3,<@U03UD68RQH3> <https://www.jetbrains.com/remote-development/gateway/>,U03UUR571A5,Allchannells
556,rolling_on_the_floor_laughing,3,"U03U1FNPEUX,U03UD68RQH3,U03U1HAG9TR",sh*t .. my condolences,U03UJKJGRAQ,Allchannells
557,joy,11,"U03UJKJGRAQ,U03U1FNPEUX,U03UUR571A5,U03V61VGQG0,U03UG4Q7V42,U03V6HMRPGQ,U03UD68RQH3,U03U1HAG9TR,U03UG0SFHGT,U03UG1Z21JP,U03UVHCV6KB",I don't think we'll notice any difference since their service is already terrible.,U03UUP56MDF,Allchannells
558,rolling_on_the_floor_laughing,1,U03UVHCV6KB,exactly <@U03UUP56MDF>. This is like a reminder,U03U1FNPEUX,Allchannells
559,rolling_on_the_floor_laughing,1,U03UVHCV6KB,Imagine how horrible the back up would be.,U03UUR571A5,Allchannells
560,smile,3,"U03V61VGQG0,U03UG0SFHGT,U03UVHCV6KB",Im afraid they might discover that its better:rolling_on_the_floor_laughing:,U03U1FNPEUX,Allchannells
561,rolling_on_the_floor_laughing,8,"U03V61VGQG0,U03V6HMRPGQ,U03UUR571A5,U03UJKJGRAQ,U03UJGP0C68,U03UFV7HFNF,U03U1FNPEUX,U03UVHCV6KB","I bet the ""Backup"" is just two copper wires duct taped together.",U03UUP56MDF,Allchannells
562,face_palm,1,U03UD68RQH3,Zget nw man ,U03V61VGQG0,Allchannells
563,pray,1,U03UD68RQH3,Sure! ,U03TEPYRM2P,Allchannells
